DATA,AVAYALOGIN,SUPERVISOR,SEGMENTO,STATUS,TEMPODECASA,TURNO,ATENDIDAS,RECH,TMA,TALKTIME,ACW,TRANSF,AVALIADAS,PROMOTORAS,NEUTRAS,DETRATORAS
2024-01-08,5510148,Supervisor 5,Segmento 3,Ativo,até 1 ano,Madrugada,23,5,425,297,128,0,1,1,0,0
2024-03-19,5510148,Supervisor 5,Segmento 3,Ativo,até 1 ano,Madrugada,21,0,441,386,55,0,2,1,1,0
2024-01-01,5510148,Supervisor 5,Segmento 3,Ativo,até 1 ano,Madrugada,19,1,165,128,37,1,2,0,2,0
2024-02-13,5510148,Supervisor 5,Segmento 3,Ativo,até 1 ano,Madrugada,12,1,443,332,111,0,2,2,0,0
2024-01-09,5510148,Supervisor 5,Segmento 3,Ativo,até 1 ano,Madrugada,20,0,247,203,44,0,5,2,3,0
2024-01-22,5510148,Supervisor 5,Segmento 3,Ativo,até 1 ano,Madrugada,12,0,321,230,91,0,1,1,0,0
2024-02-12,5510148,Supervisor 5,Segmento 3,Ativo,até 1 ano,Madrugada,19,1,133,123,10,1,5,3,2,0
2024-03-20,5510148,Supervisor 5,Segmento 3,Ativo,até 1 ano,Madrugada,7,1,418,302,116,0,2,2,0,0
2024-02-29,5510148,Supervisor 5,Segmento 3,Ativo,até 1 ano,Madrugada,9,2,144,107,37,0,1,1,0,0
2024-02-21,5510148,Supervisor 5,Segmento 3,Ativo,até 1 ano,Madrugada,18,1,149,115,34,0,2,1,1,0
2024-03-06,5510148,Supervisor 5,Segmento 3,Ativo,até 1 ano,Madrugada,17,0,322,229,93,0,0,0,0,0
2024-03-27,5510148,Supervisor 5,Segmento 3,Ativo,até 1 ano,Madrugada,19,1,321,296,25,0,5,3,2,0
2024-01-19,5510148,Supervisor 5,Segmento 3,Ativo,até 1 ano,Madrugada,11,1,390,293,97,0,2,2,0,0
2024-03-21,5510148,Supervisor 5,Segmento 3,Ativo,até 1 ano,Madrugada,20,3,214,166,48,1,2,2,0,0
2024-02-23,5510148,Supervisor 5,Segmento 3,Ativo,até 1 ano,Madrugada,10,2,371,319,52,0,0,0,0,0
2024-02-26,5510148,Supervisor 5,Segmento 3,Ativo,até 1 ano,Madrugada,18,1,263,238,25,1,4,3,1,0
2024-03-04,5510148,Supervisor 5,Segmento 3,Ativo,até 1 ano,Madrugada,23,0,328,287,41,0,0,0,0,0
2024-01-30,5510148,Supervisor 5,Segmento 3,Ativo,até 1 ano,Madrugada,5,0,406,327,79,0,0,0,0,0
2024-03-22,5510148,Supervisor 5,Segmento 3,Ativo,até 1 ano,Madrugada,21,4,156,110,46,1,3,2,1,0
2024-01-26,5510148,Supervisor 5,Segmento 3,Ativo,até 1 ano,Madrugada,24,2,394,348,46,0,0,0,0,0
2024-03-01,5510148,Supervisor 5,Segmento 3,Ativo,até 1 ano,Madrugada,15,1,185,152,33,1,2,1,1,0
2024-02-05,5510148,Supervisor 5,Segmento 3,Ativo,até 1 ano,Madrugada,5,1,190,176,14,0,0,0,0,0
2024-03-11,5510148,Supervisor 5,Segmento 3,Ativo,até 1 ano,Madrugada,17,0,324,256,68,0,1,1,0,0
2024-02-08,5510148,Supervisor 5,Segmento 3,Ativo,até 1 ano,Madrugada,9,1,270,247,23,0,0,0,0,0
2024-01-17,5510148,Supervisor 5,Segmento 3,Ativo,até 1 ano,Madrugada,14,1,232,203,29,0,0,0,0,0
2024-03-28,5510148,Supervisor 5,Segmento 3,Ativo,até 1 ano,Madrugada,15,0,262,237,25,0,3,2,1,0
2024-01-16,5510148,Supervisor 5,Segmento 3,Ativo,até 1 ano,Madrugada,16,0,416,324,92,0,2,2,0,0
2024-01-04,5510148,Supervisor 5,Segmento 3,Ativo,até 1 ano,Madrugada,15,4,246,182,64,1,0,0,0,0
2024-02-27,5510148,Supervisor 5,Segmento 3,Ativo,até 1 ano,Madrugada,8,1,326,307,19,0,2,2,0,0
2024-01-03,5510148,Supervisor 5,Segmento 3,Ativo,até 1 ano,Madrugada,21,0,251,214,37,1,1,1,0,0
2024-01-10,5510148,Supervisor 5,Segmento 3,Ativo,até 1 ano,Madrugada,16,4,477,356,121,0,0,0,0,0
2024-01-29,5510148,Supervisor 5,Segmento 3,Ativo,até 1 ano,Madrugada,15,0,233,218,15,0,0,0,0,0
2024-03-25,5510148,Supervisor 5,Segmento 3,Ativo,até 1 ano,Madrugada,14,1,237,169,68,0,3,3,0,0
2024-03-13,5510148,Supervisor 5,Segmento 3,Ativo,até 1 ano,Madrugada,15,3,153,111,42,0,0,0,0,0
2024-03-05,5510148,Supervisor 5,Segmento 3,Ativo,até 1 ano,Madrugada,18,4,316,245,71,0,3,2,1,0
2024-03-29,5510148,Supervisor 5,Segmento 3,Ativo,até 1 ano,Madrugada,7,0,466,436,30,0,1,1,0,0
2024-02-22,5510148,Supervisor 5,Segmento 3,Ativo,até 1 ano,Madrugada,5,0,196,159,37,0,1,0,1,0
2024-02-06,5510148,Supervisor 5,Segmento 3,Ativo,até 1 ano,Madrugada,8,2,338,289,49,1,1,0,1,0
2024-02-01,5510148,Supervisor 5,Segmento 3,Ativo,até 1 ano,Madrugada,20,1,454,362,92,1,3,3,0,0
2024-02-02,5510148,Supervisor 5,Segmento 3,Ativo,até 1 ano,Madrugada,14,0,461,367,94,0,2,1,1,0
2024-02-15,5510148,Supervisor 5,Segmento 3,Ativo,até 1 ano,Madrugada,16,3,220,184,36,0,4,4,0,0
2024-03-01,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,12,2,334,313,21,1,0,0,0,0
2024-03-15,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,23,0,137,116,21,1,3,3,0,0
2024-01-08,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,39,6,352,315,37,0,6,3,2,1
2024-01-17,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,39,3,222,159,63,2,1,1,0,0
2024-02-27,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,34,0,142,114,28,2,6,5,1,0
2024-01-02,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,21,4,164,140,24,1,0,0,0,0
2024-01-11,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,12,0,465,414,51,1,2,0,2,0
2024-03-11,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,18,1,471,342,129,0,5,5,0,0
2024-02-26,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,39,2,222,158,64,1,8,6,2,0
2024-01-19,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,29,0,184,168,16,0,5,5,0,0
2024-03-28,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,19,2,259,190,69,0,2,0,2,0
2024-01-15,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,32,4,359,327,32,0,3,2,1,0
2024-03-20,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,30,1,370,315,55,0,7,2,5,0
2024-02-12,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,17,1,476,374,102,0,4,1,3,0
2024-02-05,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,23,2,399,360,39,0,3,3,0,0
2024-01-18,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,15,1,139,116,23,0,0,0,0,0
2024-02-22,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,37,2,306,216,90,3,9,7,2,0
2024-03-27,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,25,2,391,327,64,1,2,2,0,0
2024-03-13,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,18,2,127,120,7,1,2,1,1,0
2024-03-04,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,35,1,308,244,64,0,9,6,3,0
2024-03-19,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,12,0,418,390,28,0,1,1,0,0
2024-02-23,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,11,0,172,137,35,0,3,1,2,0
2024-01-25,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,31,0,475,371,104,0,8,7,1,0
2024-03-07,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,39,0,258,202,56,1,7,3,4,0
2024-02-13,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,29,0,258,188,70,0,5,2,2,1
2024-03-08,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,15,0,160,142,18,0,3,2,1,0
2024-02-20,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,15,0,381,303,78,0,4,3,1,0
2024-02-08,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,11,1,417,395,22,0,1,0,1,0
2024-03-05,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,18,2,134,117,17,0,4,2,2,0
2024-02-15,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,14,1,317,277,40,0,0,0,0,0
2024-02-09,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,33,2,298,268,30,0,1,0,1,0
2024-02-02,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,32,2,299,237,62,0,1,0,1,0
2024-02-01,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,27,3,382,267,115,0,1,1,0,0
2024-02-06,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,37,2,199,184,15,2,3,2,1,0
2024-01-12,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,28,4,215,167,48,0,7,7,0,0
2024-02-07,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,29,1,340,301,39,4,1,0,1,0
2024-01-22,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,14,1,365,260,105,0,0,0,0,0
2024-01-04,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,22,3,212,191,21,0,1,0,1,0
2024-01-24,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,23,0,393,295,98,0,2,0,2,0
2024-03-25,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,32,0,415,315,100,2,5,3,2,0
2024-01-03,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,31,2,424,314,110,0,3,1,2,0
2024-01-30,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,36,3,356,255,101,0,6,3,2,1
2024-02-21,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,31,0,420,294,126,3,7,6,1,0
2024-01-16,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,19,1,353,312,41,1,2,0,2,0
2024-01-10,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,17,4,436,412,24,0,0,0,0,0
2024-03-21,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,17,1,441,380,61,0,0,0,0,0
2024-03-22,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,35,2,263,246,17,1,0,0,0,0
2024-02-29,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,15,2,454,375,79,0,0,0,0,0
2024-02-16,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,26,1,444,401,43,0,7,4,2,1
2024-03-18,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,17,1,267,231,36,0,3,3,0,0
2024-03-26,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,36,4,375,343,32,2,4,1,2,1
2024-03-14,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,35,1,308,230,78,0,11,5,6,0
2024-03-06,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,37,1,338,249,89,4,7,4,2,1
2024-02-28,5510149,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,23,1,166,133,33,2,0,0,0,0
2024-01-19,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,27,1,202,178,24,2,5,2,3,0
2024-01-03,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,27,2,329,291,38,1,1,0,1,0
2024-02-13,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,41,5,302,220,82,1,7,5,2,0
2024-01-04,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,25,2,237,220,17,0,4,3,1,0
2024-02-26,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,44,11,312,274,38,1,5,4,1,0
2024-01-24,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,53,2,386,295,91,2,9,6,2,1
2024-03-20,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,38,4,120,96,24,2,4,2,2,0
2024-03-22,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,28,0,323,273,50,0,3,1,2,0
2024-01-30,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,27,5,216,190,26,0,5,5,0,0
2024-01-10,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,43,2,460,345,115,0,0,0,0,0
2024-02-22,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,19,3,155,131,24,0,6,4,2,0
2024-03-01,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,41,8,136,121,15,0,4,1,2,1
2024-02-02,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,46,3,301,213,88,4,9,7,2,0
2024-01-25,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,33,0,213,157,56,1,3,1,2,0
2024-02-20,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,41,10,122,114,8,1,1,1,0,0
2024-01-16,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,21,0,393,331,62,0,0,0,0,0
2024-01-22,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,44,0,300,277,23,2,10,8,2,0
2024-03-06,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,18,3,191,145,46,0,3,3,0,0
2024-01-02,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,40,8,292,257,35,1,13,9,3,1
2024-03-13,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,47,2,252,201,51,1,3,1,2,0
2024-03-14,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,29,2,353,255,98,0,1,1,0,0
2024-02-07,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,17,1,444,369,75,0,0,0,0,0
2024-01-05,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,15,0,420,330,90,0,2,0,2,0
2024-02-23,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,39,3,453,343,110,0,11,7,3,1
2024-01-01,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,27,3,480,380,100,1,5,4,1,0
2024-03-18,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,42,2,198,172,26,2,6,5,1,0
2024-02-12,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,18,2,415,290,125,0,3,1,2,0
2024-03-21,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,38,5,171,132,39,2,4,1,3,0
2024-02-15,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,34,9,325,254,71,0,5,4,1,0
2024-03-12,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,53,14,313,277,36,7,11,9,2,0
2024-01-15,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,19,1,128,91,37,0,2,0,2,0
2024-01-29,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,16,2,133,109,24,0,0,0,0,0
2024-02-16,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,24,3,189,169,20,0,1,0,1,0
2024-02-21,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,48,4,163,141,22,2,11,11,0,0
2024-02-29,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,33,2,242,227,15,0,7,3,3,1
2024-01-18,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,46,1,319,281,38,3,7,6,1,0
2024-02-06,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,28,6,469,370,99,2,3,2,1,0
2024-03-29,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,55,9,294,214,80,1,0,0,0,0
2024-03-26,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,33,3,185,170,15,1,6,2,3,1
2024-01-26,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,31,2,273,241,32,0,6,6,0,0
2024-01-09,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,30,5,478,392,86,0,2,0,2,0
2024-03-05,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,42,2,386,298,88,0,11,6,3,2
2024-01-17,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,39,3,143,130,13,3,8,3,3,2
2024-03-11,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,50,6,322,269,53,0,8,4,3,1
2024-01-12,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,34,2,354,279,75,1,1,1,0,0
2024-03-07,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,52,3,442,331,111,3,4,1,3,0
2024-03-04,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,21,1,297,230,67,0,6,4,2,0
2024-03-25,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,16,0,276,236,40,0,3,1,2,0
2024-01-23,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,53,3,147,116,31,1,18,7,9,2
2024-02-05,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,37,2,218,175,43,0,4,2,2,0
2024-01-08,5510150,Supervisor 2,Segmento 3,Ativo,até 1 ano,Tarde,24,5,143,119,24,0,3,2,1,0
2024-01-04,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,30,2,247,209,38,3,2,2,0,0
2024-01-05,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,20,2,238,206,32,1,1,0,1,0
2024-03-25,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,28,0,138,102,36,0,4,4,0,0
2024-02-08,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,22,2,285,248,37,0,4,1,2,1
2024-03-06,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,39,1,274,202,72,1,3,2,1,0
2024-02-13,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,45,0,251,215,36,0,0,0,0,0
2024-03-11,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,18,1,449,411,38,2,1,1,0,0
2024-02-19,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,48,6,256,188,68,1,2,1,1,0
2024-02-22,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,52,0,305,272,33,2,6,3,3,0
2024-03-21,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,46,2,218,198,20,0,0,0,0,0
2024-03-13,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,16,1,248,184,64,0,3,2,1,0
2024-02-15,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,16,1,188,149,39,1,2,1,1,0
2024-01-09,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,21,1,376,290,86,0,7,4,3,0
2024-02-20,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,19,4,251,179,72,1,7,6,1,0
2024-03-01,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,27,0,343,246,97,1,8,8,0,0
2024-02-05,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,55,1,473,393,80,3,9,3,5,1
2024-03-20,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,37,5,121,102,19,0,0,0,0,0
2024-03-26,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,53,7,143,108,35,2,5,4,1,0
2024-01-01,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,46,2,348,298,50,1,12,7,3,2
2024-03-18,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,33,3,251,211,40,4,0,0,0,0
2024-02-06,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,20,1,185,168,17,2,2,2,0,0
2024-02-02,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,49,2,220,177,43,6,8,8,0,0
2024-02-07,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,29,1,171,122,49,1,2,1,1,0
2024-02-14,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,51,4,305,247,58,1,10,4,6,0
2024-02-27,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,20,5,229,207,22,0,3,1,2,0
2024-01-26,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,33,0,234,189,45,1,10,6,3,1
2024-01-17,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,22,3,238,211,27,0,2,2,0,0
2024-03-19,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,40,4,166,155,11,2,3,2,1,0
2024-01-08,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,55,1,344,253,91,2,3,2,1,0
2024-02-28,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,22,0,275,257,18,1,2,2,0,0
2024-01-29,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,53,9,289,216,73,0,10,4,5,1
2024-01-03,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,33,1,400,346,54,2,0,0,0,0
2024-01-18,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,48,1,385,340,45,5,4,2,2,0
2024-01-19,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,44,6,474,344,130,0,14,14,0,0
2024-03-27,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,36,1,235,170,65,3,3,3,0,0
2024-01-24,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,36,2,475,401,74,3,1,1,0,0
2024-03-14,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,42,6,340,279,61,4,6,6,0,0
2024-01-30,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,16,1,194,167,27,0,0,0,0,0
2024-03-12,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,36,4,478,344,134,0,5,2,3,0
2024-01-22,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,49,1,161,128,33,3,17,13,4,0
2024-03-28,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,32,0,406,362,44,0,6,5,1,0
2024-01-12,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,38,0,476,446,30,2,1,0,1,0
2024-02-23,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,33,6,406,304,102,3,5,5,0,0
2024-01-02,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,29,5,357,251,106,0,5,3,2,0
2024-03-29,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,32,0,209,157,52,1,0,0,0,0
2024-01-11,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,33,6,146,112,34,2,11,10,1,0
2024-03-07,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,51,2,298,266,32,2,6,3,3,0
2024-01-16,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,15,2,222,165,57,1,0,0,0,0
2024-02-01,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,42,2,260,239,21,2,15,9,6,0
2024-03-15,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,30,1,361,322,39,0,11,7,4,0
2024-01-23,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,40,2,408,312,96,0,1,1,0,0
2024-02-16,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,46,2,189,153,36,0,2,1,1,0
2024-02-29,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,43,8,134,94,40,3,1,0,1,0
2024-03-08,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,52,7,121,107,14,7,1,1,0,0
2024-03-22,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,34,4,265,201,64,0,3,1,2,0
2024-01-31,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,16,3,361,311,50,0,0,0,0,0
2024-01-15,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,36,4,195,160,35,4,5,2,3,0
2024-02-21,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,30,3,135,125,10,0,5,4,1,0
2024-02-26,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,16,1,372,319,53,1,4,1,2,1
2024-03-04,5510151,Supervisor 6,Segmento 2,Ativo,até 6 meses,Tarde,32,5,479,429,50,1,1,0,1,0
2024-03-12,5510152,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,11,0,171,120,51,1,1,1,0,0
2024-02-14,5510152,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,12,1,360,268,92,0,0,0,0,0
2024-01-15,5510152,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,35,0,422,309,113,0,4,1,2,1
2024-03-13,5510152,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,35,4,479,382,97,0,11,11,0,0
2024-01-30,5510152,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,34,3,190,171,19,0,8,7,1,0
2024-01-01,5510152,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,11,0,278,213,65,0,1,1,0,0
2024-01-26,5510152,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,12,0,461,372,89,0,0,0,0,0
2024-02-06,5510152,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,18,0,170,130,40,0,3,3,0,0
2024-01-24,5510152,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,36,1,423,297,126,0,4,2,2,0
2024-02-09,5510152,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,13,1,255,187,68,0,2,2,0,0
2024-01-08,5510152,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,14,2,475,385,90,0,2,0,2,0
2024-03-01,5510152,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,18,4,304,275,29,0,1,1,0,0
2024-03-06,5510152,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,19,1,231,196,35,0,1,0,1,0
2024-03-14,5510152,Supervisor 6,Segmento 1,Ativo,até 1 ano,Noite,16,1,302,259,43,1,4,4,0,0
